ISO;pais;desenvolvido;ano;unemployment;ppp;ppp_2011;gdp_npc;gross_fixed;share_manuf_gdp;sahre_ind_gdp;share_ind_emplo;export_devel;export_industrial;export_manuf;import_devel;import_industrial;import_manuf;exp_imp_manuf;exp_imp_ind;exp_imp_dev;l_ppp;l_ppp_2011;l2_ppp;l2_ppp_2011;r_exp_imp_manuf;r_export_manuf;r_import_manuf
SLV;ElSalvador;0;2010;7,05;7157,58;7305,33;44091000000;14,7531;16,141;25,2759;21,35;1924730322;2547495164;3146701405;4541442953;3862834814;3146701405;6293402810;6410329978;6466173275;8,8759;8,8964;78,7821;79,1452;0,1427;0,0714;0,0714
SLV;ElSalvador;0;2015;7;8357,28;7848,22;52734000000;15,578;16,0132;24,3788;22,177;2591434304;2892067536;4098181807;5407111196;4992076444;4098181807;8196363614;7884143980;7998545500;9,0309;8,968;81,5569;80,4258;0,1554;0,0777;0,0777
EST;Estonia;1;1995;9,645;8022,91;11003,85;11618000000;27,4128;17,4482;28,1439;34,228;20047361;1335216518;1180296724;85794205;1951358941;1180296724;2360593448;3286575459;105841566;8,9901;9,306;80,8211;86,6016;0,2032;0,1016;0,1016
EST;Estonia;1;2000;14,602;12113,49;15282,7;16974000000;26,6164;15,4537;24,8388;34,992;132234000;3326003924;2774945493;356793198;3504744952;2774945493;5549890986;6830748876;489027198;9,4021;9,6345;88,399;92,8231;0,327;0,1635;0,1635
EST;Estonia;1;2005;8,031;19764,63;22197,7;26857000000;32,8966;14,7361;26,3659;34,074;312140750;6825913748;5745757727;971215728;8088607839;5745757727;11491515454;14914521587;1283356478;9,8916;10,0077;97,8447;100,1549;0,4279;0,2139;0,2139
EST;Estonia;1;2010;16,707;21721,22;22169,61;28961000000;21,2329;13,7246;24,4701;30,318;1057123763;9100031891;7963347051;1465207465;10025105666;7963347051;15926694102;19125137557;2522331228;9,986;10,0065;99,7211;100,1296;0,5499;0,275;0,275
EST;Estonia;1;2015;6,185;28685,04;26937,76;37671000000;23,6237;13,8326;24,0235;30,662;1016344510;11123831514;9039912949;1854798188;12041359422;9039912949;18079825898;23165190936;2871142698;10,2641;10,2013;105,3524;104,0662;0,4799;0,24;0,24
FIN;Finland;1;1995;15,5;19956,31;27371,13;1,02E+11;19,2743;22,231;29,4858;27,597;5723753635;30052130892;33669545609;2422001369;23404354534;33669545609;67339091218;53456485426;8145755004;9,9013;10,2172;98,0358;104,3921;0,6618;0,3309;0,3309
FIN;Finland;1;2000;9,875;27404,12;34573,78;1,42E+11;23,0858;24,1823;31,6297;27,952;7295191538;34804147135;38569562935;3690263893;25976632545;38569562935;77139125870;60780779680;10985455431;10,2184;10,4509;104,4167;109,2203;0,5443;0,2722;0,2722
FIN;Finland;1;2005;8,475;34545,62;38798,27;1,81E+11;22,9574;21,2541;29,3028;25,806;11189896581;45090500893;54973637291;8468827452;41251729905;54973637291;1,1E+11;86342230798;19658724033;10,45;10,5661;109,2033;111,6431;0,6078;0,3039;0,3039
FIN;Finland;1;2010;8,5;38741,41;39541,15;2,07E+11;21,8776;17,0754;26,2122;23,3;12828985401;47143250867;53643234438;10988930671;44346070266;53643234438;1,07E+11;91489321133;23817916072;10,5647;10,5851;111,6121;112,0443;0,5175;0,2587;0,2587
FIN;Finland;1;2015;9,375;41114,86;38610,44;2,25E+11;20,378;14,8012;23,3264;21,704;10823045145;42750356153;41739810229;9531021434;41671693397;41739810229;83479620458;84422049550;20354066579;10,6241;10,5613;112,872;111,5406;0,3711;0,1855;0,1855
FRA;France;1;1995;10,508;23161,49;31767,2;1,34E+18;20,0742;14,883;22,3098;26,94;48934414927;2,01E+11;2,13E+11;40833933597;2,02E+11;2,13E+11;4,26E+11;4,03E+11;89768348524;10,0502;10,3662;101,0075;107,4579;0,3182;0,1591;0,1591
FRA;France;1;2000;9,175;28514,84;35975,09;1,68E+18;21,5144;14,4776;21,2939;26,274;50191334851;2,42E+11;2,39E+11;53178611686;2,45E+11;2,39E+11;4,78E+11;4,86E+11;1,03E+11;10,2582;10,4906;105,2303;110,0523;0,2848;0,1424;0,1424
FRA;France;1;2005;8,892;33571,06;37703,73;2,05E+18;21,7974;12,2493;19,6096;23,777;80044701318;3,47E+11;3,48E+11;95727441668;3,65E+11;3,48E+11;6,96E+11;7,13E+11;1,76E+11;10,4214;10,5375;108,606;111,0392;0,3399;0,1699;0,1699
FRA;France;1;2010;9,258;37284,25;38053,91;2,34E+18;22,1054;10,3271;17,8457;22,254;1,22E+11;3,78E+11;4E+11;1,39E+11;4,34E+11;4E+11;8E+11;8,12E+11;2,6E+11;10,5263;10,5468;110,8035;111,2341;0,3418;0,1709;0,1709
FRA;France;1;2015;10,392;41507,71;38979,36;2,67E+17;21,4993;10,4337;17,6797;20,376;1,24E+11;3,61E+11;3,88E+11;1,37E+11;4,03E+11;3,88E+11;7,76E+11;7,64E+11;2,61E+11;10,6336;10,5708;113,0742;111,7415;0,2909;0,1455;0,1455
GAB;Gabon;0;1995;;14788,84;20283,67;15755000000;22,677;4,5249;52,3634;10,295;398009000;2170271000;52961000;108074000;694891000;52961000;105922000;2865162000;506083000;9,6016;9,9176;92,1913;98,3582;0,0067;0,0034;0,0034
GAB;Gabon;0;2000;;14394,51;18160,5;17350000000;21,9021;3,7248;56,2552;11,369;558444473;2042985854;57080395;135181341;815364503;57080395;114160790;2858350357;693625814;9,5746;9,807;91,673;96,1773;0,0066;0,0033;0,0033
GAB;Gabon;0;2005;;14923,42;16760,52;20351000000;20,9815;3,8632;59,9224;12,169;1060238311;3953710777;191362881;363263738;1086190898;191362881;382725762;5039901675;1423502049;9,6107;9,7268;92,3653;94,6103;0,0188;0,0094;0,0094
GAB;Gabon;0;2010;;15325,7;15642,07;24677000000;31,4071;4,1785;55,1923;12,637;1689922084;6987414023;402919392;768053665;2210575322;402919392;805838784;9197989345;2457975749;9,6373;9,6577;92,8773;93,2715;0,0327;0,0163;0,0163
GAB;Gabon;0;2015;;18655,26;17518,92;34605000000;29,2303;2,8063;45,5736;12,664;1711263014;3875355030;473452413;1069365871;1971385185;473452413;946904826;5846740215;2780628885;9,8339;9,771;96,7053;95,4732;0,0274;0,0137;0,0137
GEO;Georgia;0;1995;;1647,65;2259,83;7899000000;4,0329;;15,5879;9,843;23137000;31188000;64102000;66065000;159629000;64102000;128204000;190817000;89202000;7,4071;7,723;54,8652;59,6454;0,0162;0,0081;0,0081
GEO;Georgia;0;2000;10,346;2567,1;3238,72;11386000000;25,4476;8,5498;20,998;9,81;93099055;100061976;101250292;152967062;325086462;101250292;202500584;425148438;246066117;7,8505;8,0829;61,6309;65,3338;0,0178;0,0089;0,0089
GEO;Georgia;0;2005;13,8;4328,04;4860,83;18225000000;28,0652;12,0947;23,7585;9,293;171524245;284955103;333125621;546130869;921352866;333125621;666251242;1206307969;717655114;8,3729;8,489;70,105;72,0625;0,0366;0,0183;0,0183
GEO;Georgia;0;2010;16,291;6568,29;6703,88;25902000000;19,3268;10,5657;19,3163;10,349;359908633;629254210;861347486;1723180325;1934514138;861347486;1722694972;2563768348;2083088958;8,79;8,8104;77,2643;77,6239;0,0665;0,0333;0,0333
GEO;Georgia;0;2015;11,95;9602,01;9017,13;35723000000;28,4424;10,9196;21,3292;12,206;477994613;867064103;1052398112;2657119250;3100422497;1052398112;2104796224;3967486600;3135113863;9,1697;9,1069;84,0839;82,9353;0,0589;0,0295;0,0295
DEU;Germany;1;1995;8,233;25013,04;34306,7;2,03E+17;23,362;20,6304;29,8205;36,004;76050070000;3,97E+11;4,37E+11;67560934000;3,52E+11;4,37E+11;8,74E+11;7,49E+11;1,44E+11;10,1272;10,4431;102,5592;109,0583;0,4297;0,2149;0,2149
DEU;Germany;1;2000;7,95;29839,56;37646,39;2,43E+18;22,988;20,7287;27,8803;33,531;73326059000;4,65E+11;4,59E+11;79745759000;4,04E+11;4,59E+11;9,18E+11;8,69E+11;1,53E+11;10,3036;10,536;106,164;111,0071;0,3779;0,1889;0,1889
DEU;Germany;1;2005;11,008;34484,46;38729,58;2,8E+18;19,0694;20,3141;26,6024;29,84;1,46E+11;7,97E+11;8,4E+11;1,48E+11;5,96E+11;8,4E+11;1,68E+12;1,39E+12;2,94E+11;10,4483;10,5644;109,1662;111,6057;0,599;0,2995;0,2995
DEU;Germany;1;2010;6,933;40850,66;41693,94;3,28E+18;19,4356;19,9676;27,1421;28,309;2,54E+11;9,64E+11;1,04E+19;2,4E+11;7,72E+11;1,04E+19;2,08E+12;1,74E+12;4,95E+11;10,6177;10,6381;112,7351;113,1694;0,6341;0,3171;0,3171
DEU;Germany;1;2015;4,617;47429,66;44540,58;3,87E+18;19,854;20,763;27,4861;27,689;2,81E+11;1,01E+19;1,11E+19;2,4E+11;7,69E+11;1,11E+19;2,23E+12;1,77E+12;5,22E+11;10,767;10,7042;115,9284;114,579;0,5755;0,2877;0,2877
GHA;Ghana;0;1995;;1543,42;2116,89;25049000000;21,1308;9,327;24,285;15,686;252826557;1483080673;155216392;379366000;1305154000;155216392;310432784;2788234673;632192557;7,3418;7,6577;53,9014;58,6404;0,0124;0,0062;0,0062
GHA;Ghana;0;2000;;1840,42;2321,93;33886000000;23,0981;9,0168;25,4039;15,798;256041185;1275579892;133130966;1165502774;1660296451;133130966;266261932;2935876343;1421543959;7,5177;7,7502;56,5166;60,0649;0,0079;0,0039;0,0039
GHA;Ghana;0;2005;;2334,99;2622,43;48775000000;29,0021;8,6554;25,1254;15,762;1139949088;1822552831;424382621;2566137360;2267081041;424382621;848765242;4089633872;3706086448;7,7558;7,8719;60,1519;61,9661;0,0174;0,0087;0,0087
GHA;Ghana;0;2010;;3100,41;3164,41;73475000000;11,7641;6,3887;18,0149;15,244;4135833494;3370263333;549192710;5944088071;4866179813;549192710;1098385420;8236443146;10079921565;8,0393;8,0597;64,6302;64,9591;0,0149;0,0075;0,0075
GHA;Ghana;0;2015;;4289,75;4028,45;1,15E+11;15,8895;4,5411;23,5799;13,966;6489776640;3165985917;622297893;7972152932;5358656284;622297893;1244595786;8524642201;14461929572;8,364;8,3011;69,9562;68,9089;0,0108;0,0054;0,0054
GRC;Greece;1;1995;10;15977,45;21913,92;1,68E+11;19,9571;10,984;19,6147;23,202;1326109677;8621003936;5392139282;3561033096;20475306493;5392139282;10784278564;29096310429;4887142773;9,6789;9,9949;93,6818;99,8976;0,0641;0,032;0,032
GRC;Greece;1;2000;11,35;20312,4;25626,67;2,19E+11;24,6412;9,4926;18,7476;22,6;1822088685;7767865554;5363196354;6754609100;21144786890;5363196354;10726392708;28912652444;8576697785;9,919;10,1514;98,3863;103,0507;0,049;0,0245;0,0245
GRC;Greece;1;2005;10;27120,82;30459,46;2,98E+11;20,829;8,5865;17,8045;22,391;3294660531;12364122021;9642496498;12743871124;36611136725;9642496498;19284992996;48975258746;16038531655;10,2081;10,3242;104,2044;106,5881;0,0648;0,0324;0,0324
GRC;Greece;1;2010;12,725;28961,8;29559,66;3,22E+11;17,563;7,2362;13,8278;19,587;6808820608;17889488445;11153474595;18482538577;38620539592;11153474595;22306949190;56510028037;25291359185;10,2737;10,2942;105,5496;105,9699;0,0693;0,0346;0,0346
GRC;Greece;1;2015;24,9;26389,71;24782,24;2,87E+11;11,5186;8,314;13,7964;14,939;8123095007;17779242008;10293141811;14074988623;26695690374;10293141811;20586283622;44474932382;22198083630;10,1807;10,1179;103,6473;102,3715;0,0718;0,0359;0,0359
GTM;Guatemala;0;1995;;4161,3;5707,44;43313000000;14,5147;14,1139;19,6616;28,881;724022073;1185745297;690570845;1228138007;2003467313;690570845;1381141690;3189212610;1952160080;8,3336;8,6495;69,4486;74,8143;0,0319;0,0159;0,0159
GTM;Guatemala;0;2000;;4808,64;6066,71;56024000000;16,1256;13,1709;19,7911;22,493;961934082;1710302984;1189818677;2231599531;2830009482;1189818677;2379637354;4540312466;3193533613;8,4782;8,7106;71,8794;75,8741;0,0425;0,0212;0,0212
GTM;Guatemala;0;2005;;5581,99;6269,15;73102000000;18,2976;18,7029;27,1475;20,87;2050681288;3318634399;2858659440;5127921845;5234201835;2858659440;5717318880;8552836234;7178603133;8,6273;8,7434;74,4303;76,447;0,0782;0,0391;0,0391
GTM;Guatemala;0;2010;;6578,25;6714,04;96243000000;14,8081;18,6353;27,0518;19,772;4095716706;4316275511;3305508960;6983043846;6619960955;3305508960;6611017920;10936236466;11078760552;8,7915;8,812;77,2909;77,6506;0,0687;0,0343;0,0343
GTM;Guatemala;0;2015;;7765,74;7292,71;1,26E+11;13,2906;18,4989;26,5113;18,895;5050013166;5415394782;4192337652;9227938205;8353178128;4192337652;8384675304;13768572910;14277951371;8,9575;8,8946;80,2364;79,1145;0,0664;0,0332;0,0332
HTI;Haiti;0;1995;;1224,43;1679,37;9575000000;;19,1939;30,2531;10,988;1115828;101948369;73871874;111993000;529434000;73871874;147743748;631382369;113108828;7,1102;7,4262;50,5554;55,1481;0,0154;0,0077;0,0077
HTI;Haiti;0;2000;;1378,72;1739,43;11787000000;27,3369;9,6024;31,8046;10,065;5385000;305900000;275096000;316534000;716039000;275096000;550192000;1021939000;321919000;7,2289;7,4613;52,2572;55,6712;0,0467;0,0233;0,0233
HTI;Haiti;0;2005;;1390,82;1562,03;12883000000;27,4181;15,2958;34,8108;10,382;43089386;430252308;398735335;348007092;1107957758;398735335;797470670;1538210066;391096478;7,2376;7,3537;52,3836;54,0775;0,0619;0,031;0,031
HTI;Haiti;0;2010;;1471,6;1501,98;14716000000;25,4072;4,5861;43,5861;10,248;83429198;499580952;456100137;753938589;2397301510;456100137;912200274;2896882462;837367787;7,2941;7,3145;53,204;53,5025;0,062;0,031;0,031
HTI;Haiti;0;2015;;1758,34;1651,24;18834000000;41,0838;6,5867;56,9916;12,061;91419895;796056711;732986041;882717214;2806789898;732986041;1465972082;3602846609;974137109;7,4721;7,4093;55,8327;54,8975;0,0778;0,0389;0,0389
HND;Honduras;0;1995;3,24;2404,01;3297,22;13441000000;23,9795;15,5118;26,7043;24,247;224387075;1526161980;748044884;561003167;1149417406;748044884;1496089768;2675579386;785390242;7,7849;8,1008;60,6046;65,6235;0,1113;0,0557;0,0557
HND;Honduras;0;2000;3,866;2757,1;3478,43;17213000000;25,7724;20,5356;29,3809;22,794;454411026;2877278118;1955893862;1463773969;2501010359;1955893862;3911787724;5378288477;1918184995;7,9219;8,1543;62,757;66,4932;0,2273;0,1136;0,1136
HND;Honduras;0;2005;4,2;3527,94;3962,24;24273000000;24,9144;19,084;26,24;20,908;894075053;4129816315;2981949970;2844072907;3666459261;2981949970;5963899940;7796275576;3738147960;8,1685;8,2846;66,7239;68,634;0,2457;0,1229;0,1229
HND;Honduras;0;2010;4,8;4249,11;4336,83;31885000000;21,5559;16,5366;25,5871;18,637;1752711199;4497451028;2962246315;3974604472;4889474522;2962246315;5924492630;9386925550;5727315671;8,3545;8,3749;69,7971;70,1389;0,1858;0,0929;0,0929
HND;Honduras;0;2015;7,38;5104,19;4793,28;41217000000;23,683;17,5431;25,65;21,813;2315590123;5896718532;4103598965;5447602346;5597043839;4103598965;8207197930;11493762371;7763192469;8,5378;8,475;72,8943;71,8251;0,1991;0,0996;0,0996
HUN;Hungary;1;1995;10,17;11216,73;15384,34;1,16E+11;21,7472;18,0978;25,7535;32,572;540527000;9928302000;8481802992;1009679008;11581388792;8481802992;16963605984;21509690792;1550206008;9,3252;9,6411;86,9586;92,9509;0,1463;0,0732;0,0732
HUN;Hungary;1;2000;6,4;14285,15;18022,53;1,46E+11;25,3978;19,0802;27,0264;33,774;1145608000;25828711000;24191213000;4234346000;24854367000;24191213000;48382426000;50683078000;5379954000;9,567;9,7994;91,527;96,0278;0,3313;0,1657;0,1657
HUN;Hungary;1;2005;7,2;20070,55;22541,28;2,03E+11;23,7773;18,8924;26,9494;32,476;4196382000;54733622000;52960559000;9110660000;50526152000;52960559000;1,06E+11;1,05E+11;13307042000;9,907;10,0231;98,1488;100,4626;0,5226;0,2613;0,2613
HUN;Hungary;1;2010;11,251;22030,68;22485,46;2,21E+11;20,2433;18,2207;25,326;30,704;7935228000;79110753000;78099477000;14911489000;64092247000;78099477000;1,56E+11;1,43E+11;22846717000;10,0002;10,0206;100,0038;100,4129;0,708;0,354;0,354
HUN;Hungary;1;2015;6,848;26757,06;25127,21;2,64E+11;21,923;20,5244;26,633;30,329;8504603596;86019113930;85862307903;11140985503;73990632040;85862307903;1,72E+11;1,6E+11;19645589099;10,1946;10,1317;103,9289;102,6515;0,6512;0,3256;0,3256
ISL;Iceland;1;1995;4,794;20609,7;28267,29;5523000000;15,6698;;;24,75;60108583;1696549012;208673908;108728046;1562320324;208673908;417347816;3258869336;168836629;9,9335;10,2495;98,6748;105,0514;0,0756;0,0378;0,0378
ISL;Iceland;1;2000;2,178;27097,93;34187,47;7678000000;24,2217;11,4076;22,5207;23,022;63268420;1827291486;252222479;209383478;2327004062;252222479;504444958;4154295548;272651898;10,2072;10,4396;104,1872;108,9856;0,0657;0,0329;0,0329
ISL;Iceland;1;2005;2,583;35373,76;39728,35;10608000000;29,5211;8,6249;20,736;21,693;165568410;2881763685;596523211;581922514;4370513238;596523211;1193046422;7252276923;747490924;10,4737;10,5898;109,6989;112,1443;0,1125;0,0562;0,0562
ISL;Iceland;1;2010;7,558;38594,03;39390,72;12290000000;13,9361;12,8664;21,8545;18,442;222529516;4258396302;673227635;921579055;2966779542;673227635;1346455270;7225175844;1144108571;10,5609;10,5813;111,5316;111,9636;0,1096;0,0548;0,0548
ISL;Iceland;1;2015;3,992;46146,55;43335,64;15345000000;18,9823;9,955;19,5147;17,837;351921055;4245728089;553819953;1277741373;3984357510;553819953;1107639906;8230085599;1629662428;10,7396;10,6767;115,3385;113,9926;0,0722;0,0361;0,0361
